"Case_Id","Sample_Type","Eligibility_Concerns","Eligibility_Outcome","Validation_Study_Outcome","Did_Vote","Political_Party","Voting_Level_Difficulty_Code"
210647,2,1,1,1,4,"Democrat",1
210661,2,0,-2,-2,4,"Democrat",1
210678,2,0,-2,-2,4,"Democrat",1
210685,2,0,4,3,4,"Republican",1
210692,2,0,-2,-2,4,"Democrat",1
210715,2,0,-2,-2,4,"Democrat",1
210722,2,0,-2,-2,4,"Democrat",1
210739,2,0,-2,-2,4,"Democrat",1
210777,2,0,-2,-2,4,"Republican",1
210784,2,0,-2,-2,4,"Democrat",1
210814,2,0,-2,-2,4,"Republican",1
210845,2,1,1,5,4,"Democrat",5
210852,2,1,1,1,4,"Republican",1
210869,2,1,4,3,4,"Republican",2
210876,2,0,-2,-2,4,"Republican",1
210890,2,0,-2,-2,4,"Republican",1
210913,2,0,-2,-2,4,"Democrat",1
210944,2,0,-2,-2,4,"Republican",1
210951,2,1,4,3,4,"Democrat",1
210975,2,1,1,5,4,"Republican",1
210982,2,0,-2,-2,-1,"Republican",1
210999,2,0,-2,-2,4,"Republican",1
211008,2,0,-2,-2,4,"Democrat",1
211015,2,0,-2,-2,4,"Democrat",2
211022,2,1,4,3,4,"Republican",1
211039,2,0,-2,-2,4,"Republican",1
211060,2,0,1,1,4,"Democrat",1
211077,2,0,-2,-2,4,"Democrat",1
211091,2,0,-2,-2,4,"Democrat",1
211107,2,1,1,5,-1,"Democrat",1
211114,2,0,-2,-2,4,"Democrat",1
211138,2,0,-2,-2,4,"Democrat",1
211169,2,0,-2,-2,4,"Republican",1
211176,2,2,1,5,4,"Democrat",1
211183,2,1,4,3,4,"Democrat",1
211220,2,0,-2,-2,4,"Republican",1
211237,2,0,-2,-2,4,"Democrat",2
211244,2,0,-2,-2,4,"Democrat",1
211251,2,0,-2,-2,4,"Republican",1
211275,2,0,-2,-2,4,"Republican",3
211299,2,0,-2,-2,4,"Republican",1
211312,2,0,-2,-2,4,"Republican",1
211329,2,0,-2,-2,-1,"Democrat",1
211336,2,0,-2,-2,4,"Republican",1
211343,2,0,-2,-2,4,"Democrat",1
211350,2,0,-2,-2,4,"Republican",1
211367,2,0,-2,-2,4,"Republican",1
211381,2,0,1,1,4,"Democrat",1
211404,2,0,-2,-2,4,"Democrat",1
211466,2,0,-2,-2,4,"Republican",1
211473,2,0,-2,-2,4,"Democrat",1
211480,2,0,-2,-2,4,"Democrat",1
211503,2,0,-2,-2,4,"Democrat",1
211510,2,0,-2,-2,4,"Republican",1
211527,2,0,-2,-2,4,"Democrat",1
211534,2,0,-2,-2,4,"Democrat",1
211565,2,0,-2,-2,4,"Republican",1
211589,2,1,1,1,4,"Republican",1
211596,2,0,-2,-2,4,"Republican",1
211619,2,0,-2,-2,4,"Republican",1
211633,2,0,-2,-2,4,"Republican",1
211657,2,0,-2,-2,4,"Republican",1
211664,2,0,-2,-2,4,"Republican",1
211701,2,0,4,3,4,"Democrat",1
211725,2,0,1,1,4,"Democrat",1
211756,2,0,-2,-2,4,"Democrat",1
211800,2,0,-2,-2,4,"Democrat",1
211817,2,0,-2,-2,4,"Democrat",1
211831,2,0,-2,-2,4,"Democrat",1
211848,2,0,-2,-2,4,"Republican",3
211886,2,0,1,1,4,"Republican",1
211909,2,0,-2,-2,4,"Democrat",2
211923,2,0,-2,-2,4,"Republican",3
211954,2,0,-2,-2,4,"Democrat",1
211978,2,0,-2,-2,4,"Republican",1
212001,2,0,-2,-2,4,"Democrat",1
212018,2,0,-2,-2,4,"Republican",1
212056,2,2,4,3,4,"Democrat",1
212063,2,0,-2,-2,4,"Republican",1
212070,2,0,-2,-2,4,"Democrat",1
212094,2,1,4,3,4,"Republican",1
212124,2,0,-2,-2,4,"Democrat",1
212131,2,1,4,3,4,"Democrat",1
212148,2,0,-2,-2,4,"Republican",1
212179,2,0,-2,-2,4,"Democrat",2
212186,2,0,-2,-2,4,"Republican",1
212193,2,0,-2,-2,4,"Republican",1
212223,2,0,-2,-2,4,"Republican",1
212247,2,0,-2,-2,4,"Democrat",1
212254,2,0,-2,-2,4,"Democrat",1
212285,2,0,-2,-2,4,"Democrat",1
212292,2,0,-2,-2,4,"Democrat",1
212308,2,0,-2,-2,4,"Democrat",1
212315,2,1,4,3,4,"Democrat",1
212322,2,0,-2,-2,4,"Republican",1
212339,2,0,-2,-2,4,"Democrat",1
212346,2,1,1,5,4,"Democrat",1
212377,2,0,-2,-2,4,"Democrat",3
212391,2,0,-2,-2,4,"Republican",1
212407,2,0,-2,-2,4,"Republican",1
212421,2,1,1,1,4,"Democrat",2
212438,2,1,4,3,-1,"Democrat",1
212469,2,0,-2,-2,4,"Democrat",1
212483,2,1,1,1,4,"Democrat",3
212490,2,0,-2,-2,4,"Democrat",1
212506,2,0,-2,-2,4,"Democrat",1
212537,2,1,4,3,4,"Republican",1
212544,2,0,-2,-2,4,"Democrat",3
212551,2,1,1,1,4,"Republican",1
212568,2,0,-2,-2,4,"Republican",1
212575,2,0,-2,-2,4,"Republican",1
212582,2,0,-2,-2,4,"Democrat",1
212605,2,1,1,1,4,"Democrat",1
212612,2,0,-2,-2,4,"Republican",1
212636,2,0,-2,-2,4,"Republican",2
212643,2,0,-2,-2,4,"Democrat",1
212650,2,0,-2,-2,-1,"Republican",1
212674,2,0,-2,-2,4,"Republican",1
212681,2,0,1,1,4,"Democrat",1
212698,2,0,4,3,4,"Democrat",5
212728,2,0,-2,-2,4,"Democrat",1
212766,2,0,-2,-2,4,"Democrat",1
212780,2,0,-2,-2,4,"Democrat",1
212797,2,0,-2,-2,4,"Republican",1
212803,2,0,-2,-2,4,"Republican",1
212827,2,0,-2,-2,4,"Republican",1
212858,2,0,-2,-2,4,"Republican",1
212865,2,0,-2,-2,4,"Republican",2
212872,2,0,-2,-2,4,"Republican",1
212896,2,1,4,3,4,"Democrat",1
212902,2,0,-2,-2,4,"Democrat",1
212940,2,0,-2,-2,4,"Democrat",1
212988,2,0,-2,-2,4,"Republican",1
212995,2,0,-2,-2,4,"Republican",1
213004,2,1,4,3,4,"Republican",1
213011,2,0,1,1,-1,"Republican",1
213028,2,0,-2,-2,4,"Democrat",1
213035,2,0,4,3,4,"Democrat",1
213042,2,0,4,3,4,"Democrat",1
213059,2,0,-2,-2,4,"Democrat",1
213066,2,0,-2,-2,4,"Republican",1
213073,2,0,-2,-2,4,"Republican",2
213127,2,1,4,3,4,"Republican",1
213165,2,0,-2,-2,-1,"Democrat",1
213189,2,0,-2,-2,4,"Democrat",1
213196,2,0,-2,-2,4,"Republican",1
213202,2,0,-2,-2,4,"Democrat",1
213219,2,0,-2,-2,4,"Republican",1
213226,2,0,-2,-2,4,"Republican",1
213240,2,0,-2,-2,4,"Democrat",1
213257,2,0,-2,-2,4,"Democrat",1
213271,2,0,-2,-2,4,"Republican",1
213295,2,0,-2,-2,4,"Republican",1
213301,2,0,-2,-2,4,"Republican",1
213325,2,0,-2,-2,4,"Republican",1
213332,2,0,-2,-2,4,"Democrat",1
213349,2,0,-2,-2,4,"Republican",3
213356,2,0,1,1,-1,"Democrat",1
213363,2,0,-2,-2,4,"Republican",1
213370,2,0,-2,-2,4,"Democrat",1
213394,2,0,-2,-2,4,"Democrat",1
213400,2,0,-2,-2,4,"Republican",1
213424,2,1,1,5,4,"Republican",1
213431,2,0,-2,-2,4,"Republican",1
213448,2,1,4,3,4,"Democrat",1
213455,2,0,-2,-2,4,"Republican",1
213462,2,0,-2,-2,4,"Republican",1
213479,2,0,4,3,4,"Democrat",1
213578,2,1,4,3,-1,"Democrat",1
213585,2,0,-2,-2,4,"Republican",1
213592,2,0,-2,-2,4,"Democrat",1
213615,2,0,-2,-2,4,"Democrat",1
213622,2,0,-2,-2,4,"Democrat",2
213639,2,0,-2,-2,4,"Republican",1
213646,2,1,4,3,4,"Republican",1
213653,2,1,4,3,4,"Democrat",1
213684,2,0,-2,-2,4,"Democrat",1
213691,2,0,-2,-2,4,"Republican",2
213707,2,0,-2,-2,4,"Democrat",1
213721,2,0,-2,-2,4,"Republican",2
213745,2,0,-2,-2,4,"Democrat",1
213769,2,1,1,5,4,"Democrat",1
213776,2,0,-2,-2,4,"Republican",1
213783,2,1,1,1,4,"Democrat",1
213806,2,0,-2,-2,4,"Republican",1
213813,2,0,-2,-2,4,"Republican",1
213837,2,1,1,5,4,"Democrat",1
213844,2,0,-2,-2,4,"Republican",1
213851,2,0,-2,-2,4,"Republican",1
213868,2,0,-2,-2,4,"Democrat",3
213882,2,0,-2,-2,4,"Democrat",1
213899,2,1,4,3,4,"Republican",1
213912,2,1,1,1,4,"Democrat",1
213929,2,0,-2,-2,4,"Republican",1
213936,2,0,1,1,4,"Democrat",1
213950,2,0,-2,-2,4,"Democrat",2
213967,2,0,-2,-2,4,"Democrat",1
213974,2,0,-2,-2,4,"Democrat",1
213981,2,0,-2,-2,4,"Republican",2
213998,2,0,-2,-2,4,"Democrat",1
214007,2,1,4,3,4,"Republican",1
214014,2,0,-2,-2,-1,"Republican",1
214038,2,0,-2,-2,4,"Democrat",1
214045,2,0,-2,-2,4,"Democrat",1
214069,2,0,-2,-2,4,"Republican",1
214076,2,1,1,1,4,"Republican",1
214083,2,0,-2,-2,4,"Democrat",1
214090,2,0,-2,-2,4,"Democrat",1
214120,2,0,-2,-2,4,"Democrat",1
214151,2,0,-2,-2,4,"Democrat",1
214168,2,0,-2,-2,4,"Republican",2
214175,2,0,-2,-2,4,"Democrat",1
214199,2,0,-2,-2,4,"Democrat",1
214212,2,0,-2,-2,4,"Democrat",1
214229,2,0,-2,-2,4,"Republican",1
214236,2,0,-2,-2,4,"Republican",1
214250,2,1,1,1,4,"Democrat",1
214267,2,0,-2,-2,4,"Republican",1
214281,2,0,-2,-2,4,"Democrat",1
214311,2,0,-2,-2,4,"Democrat",1
214328,2,0,1,1,4,"Republican",1
214335,2,0,-2,-2,4,"Democrat",1
214366,2,1,1,1,4,"Democrat",1
214380,2,0,-2,-2,4,"Republican",1
214397,2,0,-2,-2,4,"Republican",2
214403,2,0,-2,-2,4,"Republican",1
214458,2,0,-2,-2,4,"Democrat",1
214465,2,1,1,1,4,"Democrat",1
214489,2,0,-2,-2,4,"Republican",1
214502,2,0,-2,-2,-1,"Republican",1
214564,2,0,-2,-2,4,"Democrat",1
214571,2,0,-2,-2,4,"Republican",1
214588,2,0,1,1,4,"Republican",1
214601,2,0,-2,-2,4,"Republican",1
214625,2,0,-2,-2,4,"Democrat",2
214632,2,0,-2,-2,4,"Democrat",2
214649,2,0,-2,-2,4,"Republican",3
214656,2,0,-2,-2,4,"Republican",1
214694,2,0,-2,-2,4,"Republican",1
214700,2,0,-2,-2,4,"Democrat",1
214717,2,0,-2,-2,4,"Republican",2
214724,2,0,1,1,4,"Republican",1
214755,2,0,-2,-2,4,"Democrat",2
214779,2,0,-2,-2,4,"Republican",1
214786,2,0,-2,-2,4,"Democrat",1
214793,2,0,-2,-2,4,"Democrat",1
214809,2,0,-2,-2,4,"Democrat",1
214816,2,0,4,3,4,"Republican",1
214823,2,0,-2,-2,4,"Democrat",1
214830,2,0,-2,-2,4,"Democrat",1
214847,2,0,1,1,4,"Republican",1
214854,2,1,1,1,4,"Republican",1
214861,2,0,-2,-2,4,"Republican",1
214908,2,0,-2,-2,4,"Democrat",1
214922,2,0,4,3,4,"Republican",1
214939,2,0,-2,-2,4,"Democrat",1
214953,2,0,-2,-2,4,"Democrat",3
214960,2,1,4,3,4,"Democrat",1
214984,2,0,4,3,4,"Republican",1
215000,2,0,-2,-2,4,"Republican",1
215017,2,0,-2,-2,4,"Democrat",2
215024,2,0,-2,-2,4,"Democrat",1
215055,2,1,1,5,4,"Republican",1
215062,2,0,-2,-2,4,"Democrat",1
215086,2,0,-2,-2,4,"Democrat",1
215109,2,1,4,3,4,"Democrat",1
215116,2,0,-2,-2,4,"Republican",1
215130,2,0,-2,-2,4,"Republican",2
215161,2,0,-2,-2,4,"Democrat",1
215208,2,0,4,3,-1,"Republican",1
215222,2,0,-2,-2,4,"Republican",1
215253,2,0,1,1,4,"Republican",1
215260,2,0,-2,-2,4,"Republican",1
215284,2,0,-2,-2,4,"Republican",1
215291,2,1,4,3,4,"Republican",3
215314,2,0,-2,-2,4,"Republican",1
215321,2,2,1,5,4,"Democrat",1
215352,2,0,-2,-2,4,"Democrat",1
215376,2,0,-2,-2,4,"Democrat",1
215383,2,0,-2,-2,4,"Republican",1
215390,2,0,-2,-2,4,"Republican",1
215406,2,0,-2,-2,4,"Democrat",1
215413,2,1,1,1,-1,"Republican",1
215420,2,0,-2,-2,4,"Republican",1
215444,2,0,-2,-2,4,"Democrat",3
215451,2,0,-2,-2,4,"Democrat",1
215468,2,0,-2,-2,4,"Democrat",1
215482,2,0,-2,-2,4,"Democrat",1
215499,2,0,1,1,4,"Republican",1
215512,2,1,4,3,4,"Democrat",1
215529,2,0,-2,-2,4,"Democrat",1
215536,2,0,-2,-2,4,"Democrat",2
215543,2,0,-2,-2,4,"Democrat",1
215550,2,0,-2,-2,4,"Democrat",1
215598,2,0,-2,-2,4,"Republican",1
215628,2,0,-2,-2,4,"Democrat",2
215635,2,0,-2,-2,4,"Republican",1
215642,2,0,-2,-2,4,"Democrat",1
215659,2,1,4,3,4,"Republican",1
215666,2,1,4,3,4,"Republican",1
215673,2,0,-2,-2,4,"Democrat",1
215697,2,0,-2,-2,-1,"Democrat",1
215703,2,0,1,1,4,"Democrat",1
215710,2,0,-2,-2,4,"Republican",1
215734,2,0,-2,-2,4,"Democrat",1
215741,2,0,-2,-2,4,"Democrat",1
215772,2,0,-2,-2,4,"Republican",1
215789,2,0,1,1,4,"Democrat",1
215796,2,0,-2,-2,4,"Republican",1
215802,2,0,-2,-2,4,"Republican",2
215819,2,0,-2,-2,4,"Democrat",1
215826,2,0,-2,-2,4,"Democrat",1
215833,2,0,-2,-2,4,"Republican",1
215840,2,0,-2,-2,4,"Republican",1
215857,2,0,-2,-2,4,"Democrat",1
215888,2,0,-2,-2,4,"Republican",1
215895,2,0,-2,-2,4,"Democrat",2
215918,2,0,4,3,4,"Democrat",1
215925,2,0,-2,-2,4,"Democrat",1
215949,2,0,-2,-2,4,"Republican",1
215987,2,0,-2,-2,4,"Democrat",1
215994,2,0,-2,-2,4,"Republican",1
216003,2,0,-2,-2,4,"Democrat",1
216027,2,0,-2,-2,4,"Democrat",2
216058,2,1,1,1,4,"Republican",1
216065,2,0,-2,-2,4,"Democrat",1
216089,2,0,-2,-2,4,"Democrat",1
216096,2,0,-2,-2,4,"Republican",1
216126,2,0,-2,-2,4,"Democrat",1
216133,2,0,-2,-2,4,"Republican",1
216140,2,0,-2,-2,4,"Democrat",1
216195,2,0,-2,-2,4,"Republican",1
216201,2,1,4,3,4,"Democrat",5
216218,2,0,-2,-2,-1,"Democrat",1
216232,2,0,1,1,4,"Democrat",2
216249,2,0,-2,-2,4,"Republican",1
216263,2,0,-2,-2,4,"Democrat",1
216270,2,0,-2,-2,4,"Democrat",1
216287,2,0,-2,-2,4,"Democrat",1
216300,2,0,-2,-2,4,"Republican",1
216317,2,0,-2,-2,4,"Democrat",2
216331,2,1,1,5,4,"Democrat",1
216355,2,0,-2,-2,4,"Democrat",1
216362,2,0,-2,-2,4,"Democrat",3
216379,2,0,-2,-2,4,"Democrat",1
216386,2,0,-2,-2,4,"Democrat",1
216393,2,0,-2,-2,4,"Democrat",2
216409,2,1,1,1,4,"Democrat",1
216423,2,0,-2,-2,4,"Democrat",1
216430,2,0,1,1,4,"Democrat",1
216447,2,0,-2,-2,4,"Republican",1
216461,2,0,-2,-2,4,"Democrat",1
216492,2,0,-2,-2,4,"Democrat",1
216508,2,0,-2,-2,4,"Republican",1
216515,2,0,-2,-2,4,"Democrat",1
216522,2,0,-2,-2,-1,"Republican",1
216546,2,0,-2,-2,4,"Democrat",1
216553,2,0,-2,-2,4,"Democrat",1
216560,2,0,-2,-2,4,"Democrat",1
216577,2,0,-2,-2,4,"Republican",1
216584,2,0,-2,-2,4,"Republican",1
216607,2,0,-2,-2,4,"Democrat",1
216614,2,0,-2,-2,4,"Republican",1
216621,2,0,-2,-2,4,"Democrat",1
216645,2,1,1,1,4,"Democrat",1
216652,2,0,-2,-2,4,"Democrat",1
216669,2,0,-2,-2,4,"Republican",1
216690,2,0,-2,-2,4,"Democrat",1
216706,2,0,-2,-2,4,"Republican",1
216720,2,0,-2,-2,4,"Republican",1
216737,2,0,-2,-2,4,"Democrat",1
216751,2,0,-2,-2,4,"Republican",1
216768,2,1,4,3,4,"Republican",2
216782,2,0,-2,-2,4,"Democrat",1
216829,2,0,1,1,4,"Republican",1
216843,2,0,-2,-2,4,"Democrat",1
216867,2,0,-2,-2,4,"Democrat",1
216874,2,1,4,3,4,"Democrat",1
216898,2,0,-2,-2,4,"Democrat",1
216904,2,0,4,3,4,"Republican",1
216928,2,0,-2,-2,4,"Republican",1
216935,2,0,-2,-2,4,"Democrat",1
216942,2,0,-2,-2,4,"Democrat",1
216997,2,0,-2,-2,4,"Republican",1
217020,2,0,-2,-2,4,"Democrat",1
217037,2,0,-2,-2,4,"Republican",1
217068,2,0,1,1,4,"Democrat",1
217075,2,0,-2,-2,4,"Democrat",2
217082,2,0,-2,-2,4,"Democrat",1
217105,2,0,-2,-2,4,"Democrat",1
217129,2,1,1,1,-1,"Republican",1
217136,2,0,4,3,4,"Republican",2
217143,2,0,-2,-2,4,"Republican",1
217174,2,0,-2,-2,-1,"Democrat",1
217228,2,0,-2,-2,4,"Republican",1
217242,2,0,-2,-2,4,"Republican",1
217259,2,0,-2,-2,4,"Republican",1
217266,2,0,-2,-2,4,"Democrat",1
217280,2,1,1,1,4,"Democrat",1
217297,2,0,-2,-2,4,"Republican",1
217303,2,0,-2,-2,4,"Republican",1
217334,2,0,-2,-2,4,"Republican",1
217358,2,0,-2,-2,4,"Republican",4
217365,2,0,-2,-2,4,"Democrat",1
217396,2,0,-2,-2,4,"Republican",1
217419,2,0,-2,-2,4,"Republican",1
217426,2,0,-2,-2,4,"Democrat",1
217488,2,0,-2,-2,4,"Democrat",1
217501,2,0,-2,-2,-1,"Democrat",1
217532,2,0,-2,-2,4,"Republican",1
217549,2,0,-2,-2,4,"Republican",1
217556,2,0,-2,-2,4,"Democrat",1
217563,2,1,4,3,4,"Republican",1
217617,2,0,-2,-2,4,"Democrat",1
217624,2,0,-2,-2,-1,"Republican",1
217631,2,0,-2,-2,4,"Republican",1
217648,2,1,4,3,4,"Republican",1
217655,2,0,-2,-2,4,"Democrat",1
217662,2,0,-2,-2,4,"Democrat",1
217679,2,0,-2,-2,4,"Democrat",1
217709,2,0,-2,-2,4,"Republican",1
217761,2,0,-2,-2,4,"Democrat",1
217785,2,0,-2,-2,4,"Democrat",2
217792,2,0,-2,-2,4,"Republican",1
217815,2,0,-2,-2,-1,"Democrat",1
217822,2,0,-2,-2,4,"Democrat",1
217839,2,0,-2,-2,-1,"Democrat",1
217853,2,0,-2,-2,4,"Republican",1
217860,2,1,4,3,4,"Democrat",1
217891,2,1,4,3,4,"Republican",1
217914,2,0,-2,-2,4,"Democrat",1
217938,2,0,-2,-2,4,"Democrat",1
217945,2,1,1,1,4,"Democrat",1
217952,2,0,1,5,4,"Republican",1
217969,2,0,-2,-2,4,"Democrat",1
217976,2,0,-2,-2,4,"Republican",1
217983,2,0,-2,-2,4,"Republican",1
218054,2,0,-2,-2,4,"Republican",1
218061,2,0,-2,-2,4,"Democrat",1
218085,2,1,4,3,-1,"Democrat",1
218092,2,0,-2,-2,4,"Republican",1
218108,2,0,-2,-2,4,"Republican",1
218122,2,0,-2,-2,4,"Democrat",1
218139,2,0,-2,-2,4,"Democrat",1
218146,2,0,-2,-2,4,"Democrat",1
218160,2,0,-2,-2,4,"Republican",1
218177,2,0,4,3,4,"Republican",1
218207,2,0,-2,-2,4,"Democrat",1
218221,2,0,-2,-2,4,"Democrat",1
218245,2,1,4,3,-1,"Republican",1
218252,2,0,-2,-2,4,"Democrat",1
218283,2,0,-2,-2,4,"Democrat",1
218290,2,0,-2,-2,4,"Democrat",1
218306,2,0,-2,-2,4,"Republican",4
218313,2,0,-2,-2,4,"Republican",2
218320,2,0,-2,-2,4,"Democrat",1
218337,2,0,-2,-2,4,"Democrat",1
218344,2,1,1,1,4,"Democrat",3
218368,2,0,-2,-2,4,"Republican",1
218375,2,0,-2,-2,4,"Republican",1
218382,2,0,-2,-2,4,"Republican",1
218405,2,0,-2,-2,-1,"Republican",1
218412,2,0,-2,-2,4,"Republican",1
218436,2,0,-2,-2,4,"Republican",1
218443,2,0,-2,-2,4,"Republican",1
218450,2,0,-2,-2,4,"Democrat",1
218467,2,0,-2,-2,4,"Democrat",1
218474,2,0,-2,-2,4,"Republican",1
218481,2,0,1,1,4,"Republican",1
218504,2,0,-2,-2,-1,"Republican",2
218511,2,0,-2,-2,4,"Republican",3
218528,2,0,-2,-2,4,"Democrat",1
218535,2,0,-2,-2,4,"Democrat",1
218559,2,1,1,1,4,"Republican",1
218573,2,0,-2,-2,4,"Democrat",1
218597,2,0,-2,-2,4,"Democrat",1
218603,2,0,1,1,4,"Republican",1
218627,2,0,-2,-2,4,"Democrat",1
218672,2,0,4,3,4,"Democrat",1
218696,2,0,-2,-2,4,"Republican",2
218733,2,0,-2,-2,4,"Democrat",2
218757,2,0,-2,-2,4,"Republican",1
218764,2,0,4,3,4,"Democrat",1
218771,2,0,-2,-2,4,"Democrat",1
218801,2,0,-2,-2,4,"Republican",1
218825,2,0,-2,-2,4,"Republican",1
218856,2,0,-2,-2,4,"Republican",1
218870,2,0,-2,-2,4,"Republican",1
218917,2,0,-2,-2,4,"Democrat",1
218924,2,0,-2,-2,4,"Democrat",1
218955,2,1,1,1,4,"Republican",1
218979,2,0,-2,-2,4,"Democrat",1
218986,2,0,-2,-2,4,"Democrat",2
218993,2,0,-2,-2,4,"Democrat",1
219033,2,1,1,1,4,"Democrat",1
219040,2,0,-2,-2,4,"Republican",1
219057,2,0,-2,-2,4,"Republican",1
219064,2,1,3,4,4,"Republican",1
219071,2,0,-2,-2,4,"Republican",1
219095,2,0,-2,-2,4,"Republican",1
219118,2,0,-2,-2,4,"Democrat",1
219125,2,0,-2,-2,4,"Republican",1
219149,2,0,-2,-2,4,"Republican",1
219156,2,0,-2,-2,4,"Republican",1
219163,2,0,-2,-2,4,"Democrat",1
219170,2,0,-2,-2,4,"Republican",1
219187,2,0,-2,-2,4,"Democrat",1
219231,2,0,-2,-2,4,"Democrat",1
219255,2,0,-2,-2,4,"Democrat",1
219262,2,0,-2,-2,4,"Republican",1
219279,2,0,-2,-2,4,"Republican",1
219286,2,1,1,1,4,"Democrat",1
219323,2,0,1,1,4,"Democrat",1
219361,2,0,-2,-2,4,"Republican",1
219378,2,0,-2,-2,4,"Democrat",1
219392,2,0,-2,-2,4,"Democrat",2
219422,2,0,-2,-2,4,"Democrat",1
219439,2,0,-2,-2,4,"Democrat",1
219453,2,0,-2,-2,4,"Republican",1
219477,2,0,-2,-2,4,"Republican",1
219484,2,0,-2,-2,-1,"Democrat",1
219507,2,0,-2,-2,4,"Democrat",1
219514,2,0,-2,-2,4,"Republican",1
219552,2,0,-2,-2,4,"Democrat",1
219569,2,0,-2,-2,4,"Democrat",1
219576,2,0,-2,-2,4,"Democrat",1
219583,2,0,-2,-2,4,"Republican",1
219590,2,0,-2,-2,4,"Democrat",3
219637,2,0,-2,-2,4,"Democrat",1
219651,2,0,-2,-2,4,"Republican",1
219668,2,0,-2,-2,4,"Republican",1
219675,2,1,1,5,4,"Democrat",5
219736,2,0,-2,-2,4,"Democrat",1
219743,2,0,-2,-2,4,"Republican",1
219750,2,0,-2,-2,-1,"Republican",1
219767,2,1,4,3,4,"Republican",1
219781,2,1,1,1,4,"Republican",1
219859,2,0,-2,-2,4,"Democrat",1
219873,2,0,-2,-2,4,"Republican",1
219897,2,0,-2,-2,4,"Republican",1
219910,2,0,-2,-2,4,"Democrat",1
219941,2,0,-2,-2,4,"Democrat",1
219958,2,0,-2,-2,4,"Republican",1
219996,2,0,-2,-2,4,"Democrat",1
220002,2,0,-2,-2,4,"Republican",1
220019,2,0,-2,-2,4,"Republican",1
220026,2,0,1,1,4,"Democrat",2
220057,2,0,-2,-2,4,"Republican",1
220064,2,1,1,1,4,"Democrat",3
220071,2,1,1,1,4,"Democrat",1
220088,2,1,4,3,4,"Republican",1
220095,2,1,1,5,4,"Democrat",1
220149,2,0,-2,-2,4,"Democrat",1
220163,2,0,-2,-2,4,"Republican",1
220187,2,1,4,3,4,"Republican",1
220224,2,0,-2,-2,4,"Democrat",1
220248,2,0,-2,-2,-1,"Democrat",1
220286,2,0,-2,-2,4,"Democrat",1
220293,2,0,4,3,4,"Republican",1
220309,2,1,4,3,4,"Republican",1
220316,2,0,-2,-2,4,"Democrat",1
220347,2,0,-2,-2,4,"Republican",1
220361,2,1,1,1,4,"Democrat",1
220378,2,0,-2,-2,4,"Republican",1
220446,2,0,-2,-2,4,"Democrat",1
220477,2,0,-2,-2,4,"Democrat",1
220491,2,0,-2,-2,4,"Republican",1
220507,2,0,-2,-2,4,"Democrat",1
220521,2,0,-2,-2,4,"Republican",1
220538,2,0,-2,-2,4,"Democrat",1
220552,2,0,1,1,4,"Democrat",1
220569,2,0,-2,-2,4,"Republican",1
220576,2,1,4,3,4,"Democrat",1
220590,2,0,-2,-2,4,"Democrat",1
220606,2,0,-2,-2,4,"Republican",1
220620,2,0,4,3,4,"Democrat",1
220637,2,0,-2,-2,4,"Republican",1
220651,2,0,-2,-2,4,"Democrat",1
220682,2,0,-2,-2,4,"Republican",2
220712,2,1,1,1,4,"Republican",1
220729,2,0,-2,-2,4,"Republican",1
220750,2,0,-2,-2,4,"Democrat",2
220767,2,0,1,1,4,"Republican",1
220774,2,0,-2,-2,4,"Republican",1
220798,2,0,-2,-2,4,"Democrat",1
220842,2,0,-2,-2,4,"Republican",1
220866,2,0,-2,-2,4,"Democrat",1
220880,2,0,-2,-2,4,"Republican",1
220897,2,0,-2,-2,4,"Democrat",1
220927,2,0,-2,-2,4,"Democrat",1
220934,2,1,1,1,4,"Democrat",1
220941,2,1,1,1,4,"Democrat",1
220958,2,0,-2,-2,4,"Democrat",1
220965,2,0,-2,-2,4,"Democrat",1
220989,2,0,-2,-2,4,"Democrat",1
221012,2,0,-2,-2,4,"Democrat",1
221036,2,0,-2,-2,4,"Democrat",1
221043,2,0,-2,-2,4,"Democrat",1
221050,2,0,-2,-2,4,"Republican",1
221067,2,0,-2,-2,4,"Democrat",1
221081,2,0,-2,-2,4,"Democrat",1
221104,2,1,1,1,4,"Republican",1
221111,2,0,-2,-2,4,"Republican",1
221128,2,1,1,1,4,"Democrat",1
221142,2,0,-2,-2,4,"Democrat",1
221159,2,0,-2,-2,4,"Republican",2
221166,2,0,-2,-2,4,"Republican",1
221173,2,0,-2,-2,4,"Democrat",1
221180,2,0,-2,-2,4,"Democrat",1
221210,2,0,-2,-2,4,"Republican",1
221234,2,0,4,3,4,"Democrat",1
221265,2,0,-2,-2,4,"Democrat",1
221272,2,0,-2,-2,4,"Republican",2
221289,2,0,-2,-2,-1,"Republican",2
221296,2,0,-2,-2,4,"Democrat",1
221319,2,0,-2,-2,4,"Republican",1
221326,2,0,-2,-2,4,"Republican",1
221340,2,0,-2,-2,4,"Republican",1
221364,2,0,-2,-2,4,"Republican",1
221371,2,0,-2,-2,4,"Republican",1
221395,2,1,4,3,4,"Republican",1
221401,2,0,-2,-2,4,"Republican",1
221418,2,0,-2,-2,4,"Democrat",1
221425,2,0,-2,-2,4,"Republican",1
221432,2,0,-2,-2,4,"Democrat",1
221449,2,0,-2,-2,4,"Republican",1
221456,2,0,-2,-2,4,"Democrat",1
221463,2,0,-2,-2,4,"Democrat",1
